TIPO;ENTIDAD;CONCEPTO_XBRL;RELACION_ENTIDAD;CONCEPTO;NO_FACTURA_;DETALLE_DE_LA_OPERACION_;FECHA_DE_DOCUMENTO;DOC_CONTABLE_;CUENTA_CONTABLE;IMPORTE;VALOR_IVA_;FECHA_CORTE
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217538;Compras de servicios;31/03/2023;;;4835852;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217624;Compras de servicios;31/03/2023;;;366653;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217625;Compras de servicios;31/03/2023;;;366640;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217626;Compras de servicios;31/03/2023;;;366653;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217627;Compras de servicios;31/03/2023;;;33244354;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217628;Compras de servicios;31/03/2023;;;53862;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217652;Compras de servicios;31/03/2023;;;6133807;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217653;Compras de servicios;31/03/2023;;;18672;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217654;Compras de servicios;31/03/2023;;;30395373;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217682;Compras de servicios;31/03/2023;;;582939;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217683;Compras de servicios;31/03/2023;;;10879916;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217684;Compras de servicios;31/03/2023;;;8523;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217685;Compras de servicios;31/03/2023;;;22050;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217686;Compras de servicios;31/03/2023;;;101733723;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217713;Compras de servicios;31/03/2023;;;2382015;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217714;Compras de servicios;31/03/2023;;;4159954;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217715;Compras de servicios;31/03/2023;;;86263;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217716;Compras de servicios;31/03/2023;;;13701;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217717;Compras de servicios;31/03/2023;;;24578;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217731;Compras de servicios;31/03/2023;;;8170063;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217732;Compras de servicios;31/03/2023;;;13526522;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217733;Compras de servicios;31/03/2023;;;22391508;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217734;Compras de servicios;31/03/2023;;;10643402;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217735;Compras de servicios;31/03/2023;;;9762617;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217736;Compras de servicios;31/03/2023;;;9762617;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217737;Compras de servicios;31/03/2023;;;50762;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217738;Compras de servicios;31/03/2023;;;143923;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217739;Compras de servicios;31/03/2023;;;18317;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217740;Compras de servicios;31/03/2023;;;77488;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217741;Compras de servicios;31/03/2023;;;78667534;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217742;Compras de servicios;31/03/2023;;;942807;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217743;Compras de servicios;31/03/2023;;;122183374;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217744;Compras de servicios;31/03/2023;;;49675533;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217745;Compras de servicios;31/03/2023;;;70812289;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217746;Compras de servicios;31/03/2023;;;20444690;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217747;Compras de servicios;31/03/2023;;;141506017;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217748;Compras de servicios;31/03/2023;;;366653;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217749;Compras de servicios;31/03/2023;;;366653;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217750;Compras de servicios;31/03/2023;;;366653;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217751;Compras de servicios;31/03/2023;;;698022560;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217766;Compras de servicios;30/04/2023;;;712908;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217792;Compras de servicios;30/04/2023;;;527313;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217793;Compras de servicios;30/04/2023;;;622228;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217794;Compras de servicios;30/04/2023;;;530388;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217795;Compras de servicios;28/04/2023;;;537768;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217806;Compras de servicios;30/04/2023;;;544738;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217807;Compras de servicios;30/04/2023;;;636168;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217808;Compras de servicios;19/04/2023;;;1255254;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217809;Compras de servicios;19/04/2023;;;38016;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217810;Compras de servicios;19/04/2023;;;24024;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217811;Compras de servicios;19/04/2023;;;18656;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217814;Compras de servicios;19/04/2023;;;71280;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217831;Compras de servicios;30/04/2023;;;10183961;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217832;Compras de servicios;30/04/2023;;;10183961;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217833;Compras de servicios;30/04/2023;;;366653;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217834;Compras de servicios;30/04/2023;;;366653;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217835;Compras de servicios;30/04/2023;;;8319484;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217838;Compras de servicios;19/04/2023;;;1333332;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217839;Compras de servicios;30/04/2023;;;723908;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217841;Compras de servicios;30/04/2023;;;514398;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217846;Compras de servicios;26/04/2023;;;85377765;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217848;Compras de servicios;26/04/2023;;;4794342;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217882;Compras de servicios;19/04/2023;;;1441400;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217907;Compras de servicios;30/04/2023;;;366653;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217908;Compras de servicios;30/04/2023;;;4857076;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217919;Compras de servicios;28/04/2023;;;441000;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217957;Compras de servicios;12/05/2023;;;562368;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217960;Compras de servicios;12/05/2023;;;537768;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100217961;Compras de servicios;15/05/2023;;;538588;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218001;Compras de servicios;28/04/2023;;;2646000;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218045;Compras de servicios;30/04/2023;;;366653;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218046;Compras de servicios;30/04/2023;;;366653;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218047;Compras de servicios;30/04/2023;;;366653;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218048;Compras de servicios;30/04/2023;;;366653;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218049;Compras de servicios;30/04/2023;;;1996614;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218050;Compras de servicios;30/04/2023;;;10753871;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218084;Compras de servicios;25/05/2023;;;513168;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218085;Compras de servicios;15/05/2023;;;513168;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218086;Compras de servicios;25/05/2023;;;513168;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218092;Compras de servicios;30/04/2023;;;366653;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218093;Compras de servicios;30/04/2023;;;8271281;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218094;Compras de servicios;30/04/2023;;;1695341;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218095;Compras de servicios;30/04/2023;;;1886009;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218096;Compras de servicios;30/04/2023;;;10914932;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218097;Compras de servicios;30/04/2023;;;27423;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218130;Compras de servicios;30/04/2023;;;618430894;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218162;Compras de servicios;30/04/2023;;;366519;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218163;Compras de servicios;30/04/2023;;;58595578;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218164;Compras de servicios;30/04/2023;;;14768441;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218165;Compras de servicios;30/04/2023;;;52235;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218166;Compras de servicios;30/04/2023;;;55185;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218167;Compras de servicios;30/04/2023;;;18767;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218184;Compras de servicios;15/05/2023;;;1323000;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218185;Compras de servicios;30/04/2023;;;5105904;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218186;Compras de servicios;30/04/2023;;;19582187;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218187;Compras de servicios;30/04/2023;;;24971353;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218188;Compras de servicios;30/04/2023;;;3714204;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218189;Compras de servicios;30/04/2023;;;13782268;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218190;Compras de servicios;30/04/2023;;;7561418;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218191;Compras de servicios;30/04/2023;;;4529820;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218192;Compras de servicios;30/04/2023;;;25800078;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218193;Compras de servicios;30/04/2023;;;14494;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218194;Compras de servicios;30/04/2023;;;145095;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218195;Compras de servicios;30/04/2023;;;57250;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218196;Compras de servicios;30/04/2023;;;23696;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218198;Compras de servicios;30/04/2023;;;78771;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218199;Compras de servicios;30/04/2023;;;27494;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218200;Compras de servicios;30/04/2023;;;74954;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218201;Compras de servicios;30/04/2023;;;366653;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218202;Compras de servicios;30/04/2023;;;366653;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218203;Compras de servicios;30/04/2023;;;125945587;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218204;Compras de servicios;30/04/2023;;;2409581;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218205;Compras de servicios;30/04/2023;;;33154;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218206;Compras de servicios;30/04/2023;;;139154841;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218207;Compras de servicios;30/04/2023;;;7426209;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218208;Compras de servicios;30/04/2023;;;366519;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218219;Compras de servicios;30/04/2023;;;8627720;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218220;Compras de servicios;30/04/2023;;;31464927;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218254;Compras de servicios;17/05/2023;;;528080;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218265;Compras de servicios;25/05/2023;;;798118;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218295;Compras de servicios;15/05/2023;;;1323000;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218296;Compras de servicios;11/05/2023;;;1027026;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218297;Compras de servicios;30/05/2023;;;608288;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218364;Compras de servicios;31/05/2023;;;35200;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218370;Compras de servicios;31/05/2023;;;816158;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218371;Compras de servicios;31/05/2023;;;513168;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218396;Compras de servicios;31/05/2023;;;366653;0;31/12/2023
Inventario - Costo - Gasto;Almacenes Generales de Depósito de Café S.A.;Otras partes relacionadas [miembro];Otras Partes Relacionadas;Compras de servicios;HS2100218397;Compras de servicios;31/05/2023;;;366653;0;31/12/2023
